__typename,id,us_item_id,name,catalog_product_type,thumbnail_url,item_type,category_path_id,buy_now_eligible,class_type,average_rating,number_of_reviews,seller_name,url,price,is_preowned,availability_status_display_value,availability_status,image_url,is_out_of_stock,sales_unit,modular_stack_key,short_description,brand,average_weight,weight_increment,additional_offer_count,availability_in_nearbyStore
Product,426NRKOV8MPW,951619090,"Restored Apple MacBook Pro Core i5 2.7GHz 8GB RAM 256GB HD 13"" - MF840LL/A (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/29fb15e1-7526-4566-8697-8c459028f2c2.b4b7257bbc823846c9f7976035a17c40.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.0,1.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Pro-Core-i5-2-7GHz-8GB-RAM-256GB-HD-13-MF840LL-A-Refurbished/951619090?conditionGroupCode=2&classType=REGULAR,194.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/29fb15e1-7526-4566-8697-8c459028f2c2.b4b7257bbc823846c9f7976035a17c40.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"<li>Restored Apple MacBook Pro Core i5 2.7GHz 8GB RAM 256GB HD 13"" - MF840LL/A (Refurbished)</li><li>Restored Apple MacBook Pro Core i5 2.7GHz 8GB RAM 256GB HD 13"" - MF840LL/A (Refurbished)</li>",,,1,1.0,False
Product,3Z71ZT1BWFDU,1804436227,Restored MacBook Air 13.6-inch Laptop - Apple M2 chip - 8GB Memory - 256GB SSD (Latest Model) - Midnight,Laptop Computers,https://i5.walmartimages.com/seo/2022-Apple-MacBook-Air-M2-chip-13-6-inch-8GB-RAM-256GB-SSD-Midnight_4952935b-4074-4566-923e-3fe6d75c1ef4.7ff173782e1791d2576314289f2ccd34.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,Wombat Reserve,https://walmart.com/ip/2022-Apple-MacBook-Air-M2-chip-13-6-inch-8GB-RAM-256GB-SSD-Midnight/1804436227?conditionGroupCode=2&classType=REGULAR,609.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/2022-Apple-MacBook-Air-M2-chip-13-6-inch-8GB-RAM-256GB-SSD-Midnight_4952935b-4074-4566-923e-3fe6d75c1ef4.7ff173782e1791d2576314289f2ccd34.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"Key Features and Benefits:<li>There's power in silenceThanks to the efficiency of the M2 chip, MacBook Air can deliver amazing performance without a fan - so it stays completely silent no matter how</li>",,,1,3.0,False
Product,0SWWESTLA1LW,553252579,"Restored Apple 13.3"" MacBook Air Retina Display,1.6 GHz 8th Gen Intel Core i5 Dual-Core, 8GB RAM, 128GB SSD - Silver",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-Laptop-Core-i5-1-6GHz-8GB-RAM-128GB-SSD-13-MMGF2LL-A-2015-Refurbished_6421b3f7-41b6-4270-95a4-f2935798dcd2.f64bd7d339568dad2cb5eb3407290acc.jpeg,,0:3944:1089430:3951:8945805:4431341,True,VARIANT,,,"ASN Depot, Inc.",https://walmart.com/ip/New-Apple-MacBook-Air-13-inch-1-6GHz-dual-core-Intel-Core-i5-8GB-RAM-128GB-Silver/553252579?conditionGroupCode=2&classType=VARIANT,175.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-Laptop-Core-i5-1-6GHz-8GB-RAM-128GB-SSD-13-MMGF2LL-A-2015-Refurbished_6421b3f7-41b6-4270-95a4-f2935798dcd2.f64bd7d339568dad2cb5eb3407290acc.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"8GB memory802.11ac Wi-FiFast SSD storageAvailable in gold, space gray, and silverUp to 12 hours of battery lifeForce Touch trackpadIntel UHD Graphics 617Dual-core 8th-generation Intel Core i5",,,1,,False
Product,221XAERLULUV,748445862,"Restored MacBook Air 11"" 256GB Core i5 8GB RAM Silver MJVP2LL/A - (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/ccfc7b47-a096-4edb-be0f-e638b0ab05f3.aadf84922ab6e8f7b161982ca8e99f36.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,The Main Main Guy,https://walmart.com/ip/Restored-MacBook-Air-11-256GB-Core-i5-8GB-RAM-Silver-MJVP2LL-A-Refurbished/748445862?conditionGroupCode=2&classType=REGULAR,169.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/ccfc7b47-a096-4edb-be0f-e638b0ab05f3.aadf84922ab6e8f7b161982ca8e99f36.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"<li>11.6-inch (1366 x 768) LED Display</li><li>Intel Core i5-5250U Processor (Dual-Core, 1.6GHz, 3MB Cache)</li><li>8GB DDR3 System Memory</li>",,,1,,False
Product,2CMACL68DF0U,225127545,"Restored Apple MacBook Pro MF839LL/A 13.3in Laptop, Intel Core i5 2.7 GHz, 8GB Ram, 128GB SSD (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/29fb15e1-7526-4566-8697-8c459028f2c2.b4b7257bbc823846c9f7976035a17c40.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,5.0,1.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Pro-MF839LL-A-13-3in-Laptop-Intel-Core-i5-2-7-GHz-8GB-Ram-128GB-SSD-Refurbished/225127545?conditionGroupCode=2&classType=REGULAR,199.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/29fb15e1-7526-4566-8697-8c459028f2c2.b4b7257bbc823846c9f7976035a17c40.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"The 13.3"" MacBook Pro Notebook with its impressive features and sleek design is as powerful as it is attractive.",,,1,,False
Product,4ZYN3K2UDEIP,18083719033,"Pre-Owned 2020 Apple MacBook Air 13.3"" Core M1 3.2GHz 8-Core CPU/7-Core GPU 8GB RAM 128GB SSD - Silver",Laptop Computers,https://i5.walmartimages.com/asr/1cc9a11a-0413-426e-a871-1f646bf4115a.224cbc55ca9b765fc1ea514685155801.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,TekDeals,https://walmart.com/ip/2020-Apple-MacBook-Air-13-3-Core-M1-3-2GHz-8-Core-CPU-7-Core-GPU-8GB-RAM-128GB-SSD-Silver/18083719033?conditionGroupCode=3&classType=REGULAR,349.1,False,In stock,IN_STOCK,https://i5.walmartimages.com/asr/1cc9a11a-0413-426e-a871-1f646bf4115a.224cbc55ca9b765fc1ea514685155801.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,<li>Apple M1 Chip 8-core CPU and 7-core GPU for powerful performance and ultra-efficient battery life.</li><li>8GB Unified Memory Seamless multitasking with memory shared across CPU and GPU for faster</li>,,,1,,False
Product,4E2WY09N4V9S,162177009,Restored Apple MacBook Pro 15.4 Intel Core i7 2.5GHz 16GB 512GB Laptop (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/33ba9b87-ccd5-43f1-951b-e9fb24857cce.b30854c3e0e804b832d4e6c1b62a4620.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.1,17.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Pro-15-4-Intel-Core-i7-2-5GHz-16GB-512GB-Laptop-MGXC2LL-A-Refurbished/162177009?conditionGroupCode=2&classType=REGULAR,299.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/33ba9b87-ccd5-43f1-951b-e9fb24857cce.b30854c3e0e804b832d4e6c1b62a4620.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,Refurbished MacBook<li>Intel Core i7 2.5GHz</li><li>15.4LED-backlit</li><li>(2880x1800) Resolution</li>,,,1,,False
Product,5ZX2D5ZDA63N,5373502665,Restored Apple 13.3 MacBook Air Retina display M1 Chip with 8-Core CPU and 7-Core GPU 16GB RAM 256GB SSD - Late 2020 Space Gray (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/ec95018b-aeab-4da9-ad71-649683f01309.87ee11ecb98838c65e51d299e0b9910c.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,3.5,4.0,Gadget Replay,https://walmart.com/ip/Restored-Apple-13-3-MacBook-Air-Retina-display-M1-Chip-with-8-Core-CPU-and-7-Core-GPU-16GB-RAM-256GB-SSD-Late-2020-Space-Gray-Refurbished/5373502665?conditionGroupCode=2&classType=REGULAR,458.96,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/ec95018b-aeab-4da9-ad71-649683f01309.87ee11ecb98838c65e51d299e0b9910c.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"<li>Key Features Apple M1 8-Core CPU 16GB Unified RAM 256GB SSD 13.3"" 2560 x 1600 Retina IPS Display 7-Core GPU 16-Core Neural Engine Wi-Fi 6 (802.11ax) Bluetooth 5.0 2 x Thunderbolt 3 / USB 4 Ports</li>",,,1,2.0,False
Product,4GZ68QZIJG3D,539705495,"Restored Apple MacBook Pro Laptop Core i5 2.3GHz 8GB RAM 256GB SSD 13"" MPXU2LL/A (2017) (Refurbished)",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Pro-Laptop-Core-i5-2-3GHz-8GB-RAM-256GB-SSD-13-MPXU2LL-A-2017-Refurbished_7d706ac6-0981-4243-80a3-5960d47d9bb0.a121012239f465dbc636a8c20e1ab359.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.6,5.0,JVCOM,https://walmart.com/ip/Restored-Apple-MacBook-Pro-Laptop-Core-i5-2-3GHz-8GB-RAM-256GB-SSD-13-MPXU2LL-A-2017-Refurbished/539705495?conditionGroupCode=2&classType=REGULAR,299.99,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Pro-Laptop-Core-i5-2-3GHz-8GB-RAM-256GB-SSD-13-MPXU2LL-A-2017-Refurbished_7d706ac6-0981-4243-80a3-5960d47d9bb0.a121012239f465dbc636a8c20e1ab359.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,<li>256 GB</li><li>MPXU2LL/A</li><li>Silver</li><li>2017</li><li>Good Cosmetic Condition</li>,,,1,,False
Product,13D0A7ZCVRR9,957537895,"Restored Apple MacBook Air Core i5 1.6GHz 8GB RAM 128GB SSD 13"" Gold MREE2LL/A (2018) (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/cb6e37c9-69dc-48f6-93dd-46afd7b34a63.31b93c516117d5ed887e02dc1be43f9b.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.6,5.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Air-Core-i5-1-6GHz-8GB-RAM-128GB-SSD-13-Gold-MREE2LL-A-2018-Refurbished/957537895?conditionGroupCode=2&classType=REGULAR,332.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/cb6e37c9-69dc-48f6-93dd-46afd7b34a63.31b93c516117d5ed887e02dc1be43f9b.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,<li>NONE</li><li>NONE</li><li>NONE</li><li>NONE</li>,,,1,2.0,False
Product,2FXZAT1Q9708,470899350,"Restored 2020 Apple MacBook Air Apple M1 Chip 13-inch, 8GB RAM, 128GB SSD Storage Gray (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/08e1b975-b34d-48ff-92d4-76406378a648.718bdea8f7c436bb8dc75075ffed96fc.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.5,2.0,Powered By Tek,https://walmart.com/ip/Restored-2020-Apple-MacBook-Air-Apple-M1-Chip-13-inch-8GB-RAM-128GB-SSD-Storage-Gray-Refurbished/470899350?conditionGroupCode=2&classType=REGULAR,324.97,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/08e1b975-b34d-48ff-92d4-76406378a648.718bdea8f7c436bb8dc75075ffed96fc.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"<li>13.3"" 2560 x 1600 Retina IPS Display</li><li>Apple M1 8-Core CPU</li><li>8GB Unified RAM</li><li>128GB SSD</li><li>Next-generation Wi-Fi 6 for faster connectivity</li>",,,1,3.0,False
Product,5Q19TO33JYOC,985546551,"Restored Apple MacBook Pro (14-inch, Apple M1 Pro chip with 8 core CPU and 14 core GPU, 16GB RAM, 512GB SSD) - Silver (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/11d2bf5d-f033-48b7-9f9f-5369775d38fd.d85f084f4b48500d1ebcac1853d25927.webp,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.7,3.0,JVCOM,https://walmart.com/ip/Restored-Apple-MacBook-Pro-14-inch-Apple-M1-Pro-chip-with-8-core-CPU-and-14-core-GPU-16GB-RAM-512GB-SSD-Silver-Refurbished/985546551?conditionGroupCode=2&classType=REGULAR,698.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/11d2bf5d-f033-48b7-9f9f-5369775d38fd.d85f084f4b48500d1ebcac1853d25927.webp,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"<li>Apple M1 Pro or M1 Max chip for a massive leap in CPU, GPU, and machine learning performance</li><li>Up to 10-core CPU delivers up to 3.7x faster performance to fly through pro workflows quicker</li>",,,1,3.0,False
Product,0UH54RRBHL3C,10127604762,Apple MacBook Air (15-inch) Laptop with Apple M3 Chip - 8 core CPU and 10 core GPU - 8GM RAM and 512GB SSD - Midnight,Laptop Computers,https://i5.walmartimages.com/asr/ff6186d9-2f48-4515-a9ee-1e79f8efe376.fa0ce38fc2fb1da3ef44b8801c914a1c.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,Reliance,https://walmart.com/ip/Apple-MacBook-Air-15-inch-Laptop-with-Apple-M3-Chip-8-core-CPU-and-10-core-GPU-8GM-RAM-and-512GB-SSD-Midnight/10127604762?conditionGroupCode=2&classType=REGULAR,819.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/ff6186d9-2f48-4515-a9ee-1e79f8efe376.fa0ce38fc2fb1da3ef44b8801c914a1c.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,<li>Restored Apple MacBook Air (15-inch) Laptop with Apple M3 Chip - 8 core CPU and 10 core GPU - 8GM RAM and 512GB SSD - Midnight</li><li>Restored Apple MacBook Air (15-inch) Laptop with Apple M3</li>,,,1,1.0,False
Product,5R1I7NPBNRWM,726319814,"Restored Apple MacBook Pro 15.4"" 2.2GHz Intel Core i7 16GB RAM, 256GB SSD Mid 2015 Silver (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/b511880d-db1b-40dc-abc1-cfbf762f6db4.8493bff9a35e2c1e1b8bfb49812afdee.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.7,24.0,CTS Warehouse,https://walmart.com/ip/Pre-Owned-Apple-MacBook-Pro-MJLQ2LL-A-15-4-16GB-256GB-SSD-Core-i7-4770HQ-2-2GHz-Silver/726319814?conditionGroupCode=2&classType=REGULAR,268.9,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/b511880d-db1b-40dc-abc1-cfbf762f6db4.8493bff9a35e2c1e1b8bfb49812afdee.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,"The MacBook Pro ""Core i7"" 2.2 15-Inch (Integrated Graphics/Iris Only/Force Touch - Mid-2015 Retina Display) features a 22 nm ""Haswell/Crystalwell"" 2.2 GHz Intel ""Core i7"" processor (4770HQ), with four",,,1,1.0,False
Product,2CNB5NO2P01L,15488924940,"Apple 13-inch MacBook Air: M4 w/ 10-core CPU and 8-core GPU, 256GB SSD - Midnight - MW123LL/A (2025)",Laptop Computers,https://i5.walmartimages.com/seo/Apple-13-inch-MacBook-Air-M4-w-10-core-CPU-and-8-core-GPU-256GB-SSD-Midnight-MW123LL-A-2025_e25b5b2a-afbe-4a8f-ad52-c4c7101f992a.ee3609fdaef4b297563f9e3e19b80dbc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,,0:3944:1089430:3951:8945805:4302526,True,VARIANT,4.7,7.0,Datavision Computer Video,https://walmart.com/ip/Apple-13-inch-MacBook-Air-M4-w-10-core-CPU-and-8-core-GPU-256GB-SSD-Midnight-MW123LL-A-2025/15488924940?classType=VARIANT,1099.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Apple-13-inch-MacBook-Air-M4-w-10-core-CPU-and-8-core-GPU-256GB-SSD-Midnight-MW123LL-A-2025_e25b5b2a-afbe-4a8f-ad52-c4c7101f992a.ee3609fdaef4b297563f9e3e19b80dbc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,<li>Bundle Includes AppleCare+ Coverage</li><li>Built for Apple Intelligence</li><li>Up to 18 Hours of Battery Life</li><li>13.6 inch Liquid Retina Display</li>,,,1,,False
Product,6EZ6147UVOW1,10137824513,Apple MacBook Air (13-inch) Laptop with Apple M3 Chip - 8 core CPU and 8 core GPU - 8GB RAM and 256GB SSD - Midnight,Laptop Computers,https://i5.walmartimages.com/asr/2df94e9f-c616-42b8-9422-9bc265d12a72.92b035814c565880cec82b2fff0ae563.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,MacsRenewed,https://walmart.com/ip/Apple-MacBook-Air-13-inch-Laptop-with-Apple-M3-Chip-8-core-CPU-and-8-core-GPU-8GB-RAM-and-256GB-SSD-Midnight/10137824513?conditionGroupCode=2&classType=REGULAR,693.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/2df94e9f-c616-42b8-9422-9bc265d12a72.92b035814c565880cec82b2fff0ae563.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,,,,1,,False
Product,4RPF7IJALJVB,13678472658,Restored Apple MacBook Air 15-inch Laptop - M3 Chip - 16GB RAM - 512GB SSD - Silver ( ),Laptop Computers,https://i5.walmartimages.com/asr/f0386044-2c5c-495f-ad51-7c4b9c1c169f.21c1f3b10961eb41d35cdcac6f23918d.jpeg,,0:3944:1089430:3951:8945805:4302526,True,VARIANT,,,RevitaTech,https://walmart.com/ip/15-inch-MacBook-Air-Apple-M3-chip-with-8-core-CPU-and-10-core-GPU-16GB-256GB-SSD-Midnight/13678472658?conditionGroupCode=2&classType=VARIANT,1099.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/asr/f0386044-2c5c-495f-ad51-7c4b9c1c169f.21c1f3b10961eb41d35cdcac6f23918d.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,<li>13.6-inch (diagonal) LED-backlit display with IPS technology</li><li>Apple M3 chip with 8Core CPU and 10core GPU</li><li>1080p FaceTime HD camera</li><li>MacBook Air 13. Lean. Mean. M3 machine.</li>,,,1,,False
Product,1A0IIF5J4EDV,10137874456,Restored Apple MacBook Air (15-inch) Laptop with Apple M3 Chip - 8 core CPU and 10 core GPU - 8GM RAM and 256GB SSD - Midnight,Laptop Computers,https://i5.walmartimages.com/asr/2df94e9f-c616-42b8-9422-9bc265d12a72.92b035814c565880cec82b2fff0ae563.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,RevitaTech,https://walmart.com/ip/Apple-MacBook-Air-15-inch-Laptop-with-Apple-M3-Chip-8-core-CPU-and-10-core-GPU-8GM-RAM-and-256GB-SSD-Midnight/10137874456?conditionGroupCode=2&classType=REGULAR,776.03,False,In stock,IN_STOCK,https://i5.walmartimages.com/asr/2df94e9f-c616-42b8-9422-9bc265d12a72.92b035814c565880cec82b2fff0ae563.jpeg,False,EACH,15c3fef3-fe72-448b-aec2-78c11da16cee,,,,1,2.0,False
Product,6AIXYHHELHWP,708640991,"Restored Apple Macbook Air 13.3-inch (Retina, Gold) 1.6GHZ Dual Core i5 (Late 2018) MREE2LL/A 128GB SSD 8GB Memory 2560x1600 Display Mac OS Power Adatper Included (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/60f46092-31c1-4258-a653-acefb00ee87f.9108ffca685329a9ca083b84ab1d7567.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,3.9,14.0,Reliance,https://walmart.com/ip/Pre-Owned-Apple-Macbook-Air-13-3-inch-Retina-Gold-1-6GHZ-Dual-Core-i5-Late-2018-MREE2LL-A-128GB-SSD-8GB-Memory-2560x1600-Display-Mac-OS-Power-Adatper/708640991?conditionGroupCode=2&classType=REGULAR,349.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/60f46092-31c1-4258-a653-acefb00ee87f.9108ffca685329a9ca083b84ab1d7567.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"<li>Apple A Grade Macbook Air Gold (Late 2018)</li><li>13.3"" Retina 2560x1600 Display</li><li>1.6GHZ Dual Core i5</li><li>128 GB SSD 8 GB Memory</li><li>Mac OS X Installed</li><li>Power Adapter</li>",,,1,1.0,False
Product,3UTQICC9BE2Q,742579507,"2019 Apple MacBook Pro 16"" Core i9 2.3GHz 32GB RAM 1TB SSD MVVM2LL/A",Laptop Computers,https://i5.walmartimages.com/seo/2019-Apple-MacBook-Pro-16-Core-i9-2-3GHz-32GB-RAM-1TB-SSD-MVVM2LL-A-Refurbished_ef5c9972-7240-40bb-b08b-1d1eae9e6f2c.bbb205545496e4dd0e4e5834dcfc1d21.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,5.0,8.0,JVCOM,https://walmart.com/ip/2019-Apple-MacBook-Pro-16-Core-i9-2-3GHz-32GB-RAM-1TB-SSD-MVVM2LL-A-Refurbished/742579507?conditionGroupCode=2&classType=REGULAR,599.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/2019-Apple-MacBook-Pro-16-Core-i9-2-3GHz-32GB-RAM-1TB-SSD-MVVM2LL-A-Refurbished_ef5c9972-7240-40bb-b08b-1d1eae9e6f2c.bbb205545496e4dd0e4e5834dcfc1d21.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"This Apple MacBook Pro has been professionally 
refurbished. It has been inspected, cleaned, repaired, and is in good 
condition. It will show normal signs of use including minor scratching 
and/or",,,1,,False
Product,6COB2Y4L08LK,5150899980,"Restored Apple 16-inch MacBook Pro Touch Bar, 2.6 GHz Intel Core i7 6-Core, 16GB RAM, 512GB SSD - Space Gray (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/00e21cf0-b8d5-44e3-a324-bf3bba658044.e0d198939993dfd7e1e804992b5baa09.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.0,37.0,Reliance,https://walmart.com/ip/Pre-Owned-Apple-16-inch-MacBook-Pro-Touch-Bar-2-6-GHz-Intel-Core-i7-6-Core-16GB-RAM-512GB-SSD-Space-Gray-Restored/5150899980?conditionGroupCode=2&classType=REGULAR,449.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/00e21cf0-b8d5-44e3-a324-bf3bba658044.e0d198939993dfd7e1e804992b5baa09.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"2.6 GHz Intel Core i7 6-Core (9th Gen)
16GB of 2666 MHz DDR4 RAM | 512GB SSD
16"" 3072 x 1920 Retina Display
AMD Radeon Pro 5300M GPU (4GB GDDR6)
P3 Color Gamut | True Tone Technology
Wi-Fi 5",,,1,2.0,False
Product,77SX0WAFUWG1,895174414,"Restored Apple MacBook Air A1466 MJVE2LL/A Early-2015 13.3"""" Laptop w/Core i5-5250U 1.6GHz 4GB 128GB SSD (Refurbished)",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-A1466-MJVE2LL-A-Early-2015-13-3-Laptop-w-Core-i5-5250U-1-6GHz-4GB-128GB-SSD-Refurbished_3c1cf79d-e08f-4fec-ba57-5737afb415aa.7ec3ad6f9297fe4680bd43ee77c039d2.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,3.9,13.0,"ASN Depot, Inc.",https://walmart.com/ip/Restored-Apple-MacBook-Air-A1466-MJVE2LL-A-Early-2015-13-3-Laptop-w-Core-i5-5250U-1-6GHz-4GB-128GB-SSD-Refurbished/895174414?conditionGroupCode=2&classType=REGULAR,140.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-A1466-MJVE2LL-A-Early-2015-13-3-Laptop-w-Core-i5-5250U-1-6GHz-4GB-128GB-SSD-Refurbished_3c1cf79d-e08f-4fec-ba57-5737afb415aa.7ec3ad6f9297fe4680bd43ee77c039d2.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,<li>1.6 GHz dual-core Intel Core i5 (Turbo Boost up to 2.7 GHz) with 3 MB shared L3 cache</li><li>4 GB of 1600 MHz LPDDR3 RAM; 128 GB PCIe-based flash storage</li><li>13.3-Inch (diagonal) LED-backlit</li>,,,1,,False
Product,5Q19TO33JYOC,985546551,"Restored Apple MacBook Pro (14-inch, Apple M1 Pro chip with 8 core CPU and 14 core GPU, 16GB RAM, 512GB SSD) - Silver (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/11d2bf5d-f033-48b7-9f9f-5369775d38fd.d85f084f4b48500d1ebcac1853d25927.webp,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.7,3.0,JVCOM,https://walmart.com/ip/Restored-Apple-MacBook-Pro-14-inch-Apple-M1-Pro-chip-with-8-core-CPU-and-14-core-GPU-16GB-RAM-512GB-SSD-Silver-Refurbished/985546551?conditionGroupCode=2&classType=REGULAR,698.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/11d2bf5d-f033-48b7-9f9f-5369775d38fd.d85f084f4b48500d1ebcac1853d25927.webp,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"<li>Apple M1 Pro or M1 Max chip for a massive leap in CPU, GPU, and machine learning performance</li><li>Up to 10-core CPU delivers up to 3.7x faster performance to fly through pro workflows quicker</li>",,,1,3.0,False
Product,4PIKARFS8XW0,996461248,"Restored Apple MacBook Air Core i5 1.4GHz 4GB 128GB SSD 11.6"" LED Notebook (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/eaff23a1-009b-4586-ad07-3990ccba9477.9c28a52bd00a5facdf368bf1fcc066ac.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,3.8,13.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Air-Core-i5-1-4GHz-4GB-128GB-SSD-11-6-LED-Notebook-Refurbished/996461248?conditionGroupCode=2&classType=REGULAR,179.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/eaff23a1-009b-4586-ad07-3990ccba9477.9c28a52bd00a5facdf368bf1fcc066ac.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,<li>1.4 GHz Dual-Core Intel Core i5 (Turbo Boost up to 2.7GHz) with 3MB shared L3 cache</li><li>4 GB of 1600 MHz LPDDR3 onboard memory</li><li>128 GB PCIe-based flash storage</li><li>11.6-inch</li>,,,1,1.0,False
